FJN_COD;FJN_NOME;FJN_AGENCI;FJN_NOMAGE;FJN_END;FJN_MUN;FJN_PROV;FJN_POSTAL;FJN_BLOCK
175;SUDECOR COOP LTDO;15;MARCOS JUAREZ;;;SF;2580;1
175;SUDECOR COOP LTDO;6;LEONES;;;SF;2594;1
175;SUDECOR COOP LTDO;14;CORRAL DE BUSTOS;;;SF;2645;1
175;SUDECOR COOP LTDO;4;V. CONSTITUCION;;;BA;2919;1
175;SUDECOR COOP LTDO;35;FRANK;;;SF;3009;1
175;SUDECOR COOP LTDO;45;S.C. CENTRO;;;SF;3013;1
175;SUDECOR COOP LTDO;16;CORDOBA;;;CO;5000;1
175;SUDECOR COOP LTDO;24;CORDOBA;;;CO;5000;1
175;SUDECOR COOP LTDO;26;CORDOBA;;;CO;5000;1
175;SUDECOR COOP LTDO;29;CORDOBA;;;CO;5000;1
175;SUDECOR COOP LTDO;37;CORDOBA;;;CO;5000;1
175;SUDECOR COOP LTDO;23;VILLAS CARLOS PAZ;;;CO;5152;1
175;SUDECOR COOP LTDO;66;RAWSON;;;SJ;5425;1
175;SUDECOR COOP LTDO;61;VILLA MERCEDES;;;SL;5730;1
175;SUDECOR COOP LTDO;55;RIO CUARTO;;;CO;5800;1
175;SUDECOR COOP LTDO;68;RIO CUARTO;;;CO;5800;1
175;SUDECOR COOP LTDO;21;RIO TERCERO;;;CO;5850;1
175;SUDECOR COOP LTDO;8;VILLA MARIA;;;CO;5900;1
175;SUDECOR COOP LTDO;12;POZO DEL MOLLE;;;CO;5913;1
175;SUDECOR COOP LTDO;48;GENERAL DEHEZA;;;CO;5923;1
175;SUDECOR COOP LTDO;22;LAGUNA LARGA,;;;CO;5974;1
175;SUDECOR COOP LTDO;79;RUFINO;;;SF;6100;1
175;SUDECOR COOP LTDO;78;LABOULAYE;;;CO;6120;1
175;SUDECOR COOP LTDO;54;HUINCA RENANCO;;;LP;6270;1
176;COINAG;;;;;;;2
178;BALCARCE;8;SUC. TANDIL;;;BA;7000;1
178;BALCARCE;2;947005;;;BA;7150;1
178;BALCARCE;7;MAR DEL PLATA;;;BA;7600;1
178;BALCARCE;0;BALCARCE;;;BA;7620;1
178;BALCARCE;6;NECOCHEA;;;BA;7630;1
178;BALCARCE;3;LOBERIA;;;BA;7635;1
179;ALMAFUERTE COOP LTDO;1;BUENOS AIRES;;;CF;1000;1
179;ALMAFUERTE COOP LTDO;2;BUENOS AIRES;;;CF;1000;1
179;ALMAFUERTE COOP LTDO;0;CASA MATRIZ;;;SF;1000;1
179;ALMAFUERTE COOP LTDO;30;HURLINGHAN;;;BA;1686;1
179;ALMAFUERTE COOP LTDO;33;SANTOS TESEI;;;BA;1688;1
179;ALMAFUERTE COOP LTDO;5;SUC. SAN JUSTO;;;BA;1754;1
179;ALMAFUERTE COOP LTDO;37;TEMPERLEY;;;BA;1834;1
179;ALMAFUERTE COOP LTDO;39;ROSARIO;;;SF;2000;1
179;ALMAFUERTE COOP LTDO;38;PERGAMINO;;;BA;2700;1
179;ALMAFUERTE COOP LTDO;23;GUALEGUAY;;;ER;2840;1
179;ALMAFUERTE COOP LTDO;14;ESQUINA;;;ER;3196;1
179;ALMAFUERTE COOP LTDO;16;CONCORDIA;;;ER;3200;1
179;ALMAFUERTE COOP LTDO;13;COLON;;;ER;3280;1
179;ALMAFUERTE COOP LTDO;20;POSADAS;;;MI;3300;1
179;ALMAFUERTE COOP LTDO;43;L. N. ALEM;;;MI;3315;1
179;ALMAFUERTE COOP LTDO;28;GOB.ING.VIRASORO;;;CR;4342;1
179;ALMAFUERTE COOP LTDO;44;APOSTOLES;;;MI;3350;1
179;ALMAFUERTE COOP LTDO;42;ARISTOBULO DEL VALLE;;;MI;3364;1
179;ALMAFUERTE COOP LTDO;19;MONTECARLO;;;MI;3384;1
179;ALMAFUERTE COOP LTDO;26;GOYA;;;CR;3450;1
179;ALMAFUERTE COOP LTDO;7;R.SAENZ PE$A;;;CH;3700;1
179;ALMAFUERTE COOP LTDO;22;CORDOBA;;;CO;5000;1
179;ALMAFUERTE COOP LTDO;10;RODEO DEL MEDIO;;;ME;5529;1
179;ALMAFUERTE COOP LTDO;11;FRAY LUIS BELTRAN;;;ME;5531;1
179;ALMAFUERTE COOP LTDO;17;SANTA ROSA;;;LP;6300;1
179;ALMAFUERTE COOP LTDO;6;LAS FLORES;;;BA;7200;1
179;ALMAFUERTE COOP LTDO;3;LOBOS;;;BA;7240;1
179;ALMAFUERTE COOP LTDO;29;TRES ARROYOS;;;BA;7500;1
179;ALMAFUERTE COOP LTDO;9;SUC.BAHIA BLANCA;;;BA;8000;1
179;ALMAFUERTE COOP LTDO;18;NEUQUEN;;;NE;8300;1
179;ALMAFUERTE COOP LTDO;25;AGEN. LA LOMA CDRO. RIVAD.;;;NE;9000;1
179;ALMAFUERTE COOP LTDO;27;RIO GALLEGOS;;;SC;9400;1
180;NUCLEO COOP. LTDO.;87;LUJAN DE CUYO;;;ME;5507;1
189;NOAR COOP LTDO;59;BUENOS AIRES;;;CF;1086;1
191;CREDICOOP COOP.LTDO.;221;BANCO CREDICOOP;NAZCA 392;CAPITAL FEDERAL;CF;1000;1
191;CREDICOOP COOP.LTDO.;1;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;2;AV. CABILDO 3242 - CAP. FED. - BS. AS.;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;6;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;7;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;11;COLEGIALES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;22;FILIAL VILLA PUEYRREDON;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;26;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;31;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;42;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;43;FILIAL VILLA MITRE;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;46;FLORES SUD (C.F.);;;CF;1000;1
191;CREDICOOP COOP.LTDO.;50;FILIAL MATADEROS;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;52;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;57;VILLA URQUIZA;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;60;FILIAL VILLA ORTUZAR;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;70;AV. CORRIENTES 1574 (C.P.);;;CF;1000;1
191;CREDICOOP COOP.LTDO.;102;CENTRO;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;153;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;173;BUENOS AIRES;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;226;BUENOS AIRES;BELGRANO AV.CABILDO 1546;CAPITAL FEDERAL;CF;1000;1
191;CREDICOOP COOP.LTDO.;440;SUCURSAL CATEDRAL;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;119;MAIPU 72;;CAPITAL FEDERAL;CF;1084;1
191;CREDICOOP COOP.LTDO.;225;CABALLITO;AV.RIVADAVIA 4600;CAPIAL FEDERAL;CF;1086;1
191;CREDICOOP COOP.LTDO.;227;TIGRE;COLECTORA ESTE 34587;TIGRE;BA;1086;1
191;CREDICOOP COOP.LTDO.;32;CAP. FEDERAL;;;CF;1086;1
191;CREDICOOP COOP.LTDO.;59;CAPITAL FEDERAL;;;CF;1086;1
191;CREDICOOP COOP.LTDO.;218;CAPITAL;;;CF;1086;1
191;CREDICOOP COOP.LTDO.;246;CAPITAL FEDERAL;ADOLFO ALSINA 637;CAPITAL FEDERAL;CF;1086;1
191;CREDICOOP COOP.LTDO.;174;BUENOS AIRES;;;CF;1107;1
191;CREDICOOP COOP.LTDO.;39;AV. ENTRE RIOS 1245;;CAPITAL FEDERAL;CF;1133;1
191;CREDICOOP COOP.LTDO.;14;AV. CORRIENTES 3300;;CAPITAL FEDERAL;CF;1193;1
191;CREDICOOP COOP.LTDO.;241;ALMAGRO;AV.CORRIENTES 4124/28;CABA;CF;1195;1
191;CREDICOOP COOP.LTDO.;4;PARQUE PATRICIOS;;;CF;1263;1
191;CREDICOOP COOP.LTDO.;27;FILIAL VILLA DEVOTO;;;CF;1417;1
191;CREDICOOP COOP.LTDO.;15;POMPEYA;;;CF;1437;1
191;CREDICOOP COOP.LTDO.;69;MAR DEL PLATA;;;BA;1603;1
191;CREDICOOP COOP.LTDO.;33;MUNRO;;;BA;1605;1
191;CREDICOOP COOP.LTDO.;55;V. ADELINA;;;BA;1607;1
191;CREDICOOP COOP.LTDO.;197;HIPOLITO YRIGOYEN 1618 (EL TALAR-TIGRE);;;BA;1617;1
191;CREDICOOP COOP.LTDO.;122;PILAR;;;BA;1629;1
191;CREDICOOP COOP.LTDO.;149;OLIVOS;;;BA;1636;1
191;CREDICOOP COOP.LTDO.;223;CREDICOOP;AV.CENTENARIO 675;SAN ISIDRO;BA;1642;1
191;CREDICOOP COOP.LTDO.;24;VIRREYES;;;BA;1646;1
191;CREDICOOP COOP.LTDO.;20;SAN MARTIN;;;BA;1650;1
191;CREDICOOP COOP.LTDO.;56;VILLA MAIPU;;;BA;1650;1
191;CREDICOOP COOP.LTDO.;231;LOMA HERMOSA;DIAGONAL 133 6115;LOMA HERMOSA;BA;1657;1
191;CREDICOOP COOP.LTDO.;29;FILIAL VILLA LYNCH;;;BA;1672;1
191;CREDICOOP COOP.LTDO.;68;CASEROS;;;BA;1678;1
191;CREDICOOP COOP.LTDO.;74;CASEROS;;;BA;1678;1
191;CREDICOOP COOP.LTDO.;25;HURLINGHAN;;;BA;1686;1
191;CREDICOOP COOP.LTDO.;8;JOSE INGENIEROS;;;BA;1702;1
191;CREDICOOP COOP.LTDO.;23;FILIAL JOSE INGENIEROS;;;BA;1702;1
191;CREDICOOP COOP.LTDO.;3;RAMOS MEJIA;;;BA;1704;1
191;CREDICOOP COOP.LTDO.;37;HAEDO;;;BA;1706;1
191;CREDICOOP COOP.LTDO.;38;FILIAL MORON;;;BA;1708;1
191;CREDICOOP COOP.LTDO.;191;MORON;;;BA;1708;1
191;CREDICOOP COOP.LTDO.;13;M. IRIGOYEN 478 (CASTELAR);;;BA;1712;1
191;CREDICOOP COOP.LTDO.;36;ITUZAINGO;;;BA;1714;1
191;CREDICOOP COOP.LTDO.;36;ITUZAINGO;JUNCAL 34;ITUZAINGO;BA;1714;1
191;CREDICOOP COOP.LTDO.;30;MORENO;;;BA;1744;1
191;CREDICOOP COOP.LTDO.;5;L.DEL MIRADOR;;;BA;1752;1
191;CREDICOOP COOP.LTDO.;72;FILIAL OMAS DEL MIRADOR;;;BA;1752;1
191;CREDICOOP COOP.LTDO.;34;SAN JUSTO;;;BA;1754;1
191;CREDICOOP COOP.LTDO.;140;SAN JUSTO;;;BA;1754;1
191;CREDICOOP COOP.LTDO.;140;SAN JUSTO;ROSAS 3333;SAN JUSTO;BA;1754;1
191;CREDICOOP COOP.LTDO.;78;RAMON CASTILLO;;;BA;1755;1
191;CREDICOOP COOP.LTDO.;78;RAFAEL CASTILLO;AC CARLOS CASARES 548;RAFAEL CASTILLO;BA;1755;1
191;CREDICOOP COOP.LTDO.;76;RAFAEL  CASTILLO;;;BA;1756;1
191;CREDICOOP COOP.LTDO.;220;VILLA CELINA;;;BA;1771;1
191;CREDICOOP COOP.LTDO.;10;VALENTIN ALSINA;;;BA;1822;1
191;CREDICOOP COOP.LTDO.;41;AV. LA PLATA 1437 - CAP. FED.;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;28;LANUS;;;BA;1824;1
191;CREDICOOP COOP.LTDO.;66;RDIOS. ESCALADA;;;BA;1826;1
191;CREDICOOP COOP.LTDO.;0;FILIAL LOMAS DE ZAMORA;;;BA;1832;1
191;CREDICOOP COOP.LTDO.;49;FILIAL LOMAS DE ZAMORA;;;BA;1832;1
191;CREDICOOP COOP.LTDO.;35;TURDERA (B.A.);;;BA;1834;1
191;CREDICOOP COOP.LTDO.;198;RUTA DE LA TRADICION 6005 (9 DE ABRIL);;;BA;1838;1
191;CREDICOOP COOP.LTDO.;18;MONTE GRANDE;;;BA;1842;1
191;CREDICOOP COOP.LTDO.;233;BURZACO;AV. MONTEVERDE Y ESQ. BS. AS.;BURZACO;BA;1852;1
191;CREDICOOP COOP.LTDO.;17;AVELLANEDA;;;BA;1870;1
191;CREDICOOP COOP.LTDO.;54;AVELLANEDA;;;BA;1870;1
191;CREDICOOP COOP.LTDO.;79;SUC.CRUCESITA;;;BA;1870;1
191;CREDICOOP COOP.LTDO.;67;DOCK SUD;;;BA;1871;1
191;CREDICOOP COOP.LTDO.;61;FILIAL WILDE;;;BA;1875;1
191;CREDICOOP COOP.LTDO.;44;QUILMES;;;BA;1878;1
191;CREDICOOP COOP.LTDO.;400;QUILMES;;;BA;1878;1
191;CREDICOOP COOP.LTDO.;62;S,F, SOLANO;;;BA;1881;1
191;CREDICOOP COOP.LTDO.;21;BARRIO CENTENARIO  BERAZATEGU;;;BA;1884;1
191;CREDICOOP COOP.LTDO.;240;F. VARELA;S. SALLARES 57;F. VARELA;BA;1888;1
191;CREDICOOP COOP.LTDO.;19;LA PLATA;;;BA;1900;1
191;CREDICOOP COOP.LTDO.;432;LA PLATA;;;BA;1900;1
191;CREDICOOP COOP.LTDO.;435;ZONA OESTE - LA PLATA;;;BA;1900;1
191;CREDICOOP COOP.LTDO.;437;DIAG. 73 N3477 Y 32 (LA PLATA);;;BA;1900;1
191;CREDICOOP COOP.LTDO.;439;SUC. PLAZA SAN MARTIN;;;CF;1000;1
191;CREDICOOP COOP.LTDO.;236;BERISSO;MONTEVIDEO 1449;BERISSO;BA;1923;1
191;CREDICOOP COOP.LTDO.;434;ENSENADA;;;BA;1925;1
191;CREDICOOP COOP.LTDO.;80;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;81;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;83;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;86;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;91;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;274;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;288;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;344;ROSARIO;;;SF;2000;1
191;CREDICOOP COOP.LTDO.;295;SOLDINI;;;SF;2107;1
191;CREDICOOP COOP.LTDO.;292;PEREZ;;;SF;2121;1
191;CREDICOOP COOP.LTDO.;276;V.G. GALVEZ;;;SF;2124;1
191;CREDICOOP COOP.LTDO.;268;ALVEAR;;;SF;2126;1
191;CREDICOOP COOP.LTDO.;286;ARROYO SECO;;;SF;2128;1
191;CREDICOOP COOP.LTDO.;285;GENERAL LAGOS;;;SF;2137;1
191;CREDICOOP COOP.LTDO.;287;PUEBLO ESTHER;;;SF;2140;1
191;CREDICOOP COOP.LTDO.;385;CLASON;;;SF;2146;1
191;CREDICOOP COOP.LTDO.;262;CASAS;;;SF;2148;1
191;CREDICOOP COOP.LTDO.;364;G. BAIGORRIA;;;SF;2152;1
191;CREDICOOP COOP.LTDO.;381;CASILDA;;;SF;2170;1
191;CREDICOOP COOP.LTDO.;380;VILLA MUGUETA;;;SF;2175;1
191;CREDICOOP COOP.LTDO.;383;BIGAND;;;SF;2177;1
191;CREDICOOP COOP.LTDO.;370;BOMBAL;;;SF;2179;1
191;CREDICOOP COOP.LTDO.;272;SAN LORENZO;;;SF;2200;1
191;CREDICOOP COOP.LTDO.;369;RAFAELA;;;SF;2300;1
191;CREDICOOP COOP.LTDO.;346;SAN FRANCISCO;25 DE MAYO 1763;SAN FRANCISCO;SF;2400;1
191;CREDICOOP COOP.LTDO.;336;S.CLARA DE SAGUIER;;;SF;2405;1
191;CREDICOOP COOP.LTDO.;335;SASTRE;;;SF;2440;1
191;CREDICOOP COOP.LTDO.;267;SUC. MARIA JUANA;;;SF;2445;1
191;CREDICOOP COOP.LTDO.;348;SAN VICENTE;;;SF;2447;1
191;CREDICOOP COOP.LTDO.;374;S.M.DE  LAS ESCOBAS;;;SF;2449;1
191;CREDICOOP COOP.LTDO.;362;SAN JORGE;;;SF;2451;1
191;CREDICOOP COOP.LTDO.;275;CANADA GOMEZ;;;SF;2500;1
191;CREDICOOP COOP.LTDO.;2753;C. DE GOMEZ;;;SF;2500;1
191;CREDICOOP COOP.LTDO.;283;LAS PAREJAS;;;SF;2505;1
191;CREDICOOP COOP.LTDO.;265;LAS ROSAS;;;SF;2520;1
191;CREDICOOP COOP.LTDO.;296;MARIA SUSANA;;;SF;2527;1
191;CREDICOOP COOP.LTDO.;331;PIAMONTE;;;SF;2529;1
191;CREDICOOP COOP.LTDO.;368;LOS CARDOS;;;SF;2533;1
191;CREDICOOP COOP.LTDO.;266;EL TREBOL;;;SF;2535;1
191;CREDICOOP COOP.LTDO.;281;VENADO TUERTO;;;SF;2600;1
191;CREDICOOP COOP.LTDO.;386;MURPHI;;;SF;2601;1
191;CREDICOOP COOP.LTDO.;353;SANTA ISABEL;;;SF;2605;1
191;CREDICOOP COOP.LTDO.;533;VILLA CA$;;;SF;2607;1
191;CREDICOOP COOP.LTDO.;264;MARIA TERESA;;;SF;2609;1
191;CREDICOOP COOP.LTDO.;357;CARMEN;;;SF;2618;1
191;CREDICOOP COOP.LTDO.;293;SUC.FIRMAT;;;SF;2630;1
191;CREDICOOP COOP.LTDO.;270;ALEJO LEDESMA;;;SF;2662;1
191;CREDICOOP COOP.LTDO.;338;SAN NICOLAS 900 (PERGAMINO);;;BA;2700;1
191;CREDICOOP COOP.LTDO.;342;ROJAS;;;BA;2705;1
191;CREDICOOP COOP.LTDO.;349;SUC.COLON;;;BA;2720;1
191;CREDICOOP COOP.LTDO.;359;ELORTONDO;;;SF;2732;1
191;CREDICOOP COOP.LTDO.;358;ARRECIFES;;;BA;2740;1
191;CREDICOOP COOP.LTDO.;350;SALTO;;;BA;2741;1
191;CREDICOOP COOP.LTDO.;92;FILIAL ZARATE;;;BA;2800;1
191;CREDICOOP COOP.LTDO.;222;CAMPANA;AGUSTIN ROCCA 281;CAMPANA;BA;2804;1
191;CREDICOOP COOP.LTDO.;217;25 DE MAYO 701 (GUALEGUAYCHU-E. RIOS);;;ER;2820;1
191;CREDICOOP COOP.LTDO.;224;SAN NICOLAS;BME. MITRE 329;SAN NICOLAS;BA;2900;1
191;CREDICOOP COOP.LTDO.;237;VILLA CONSTITUCION;IRIGOYEN 298;VILLA CONSTITUCION;BA;2919;1
191;CREDICOOP COOP.LTDO.;294;SANTA FE;;;SF;3000;1
191;CREDICOOP COOP.LTDO.;340;SANTA FE;;;SF;3000;1
191;CREDICOOP COOP.LTDO.;366;LAGUNA;;;SF;3020;1
191;CREDICOOP COOP.LTDO.;334;SAN JUSTO;;;SF;3040;1
191;CREDICOOP COOP.LTDO.;333;VIDELA;;;SF;3048;1
191;CREDICOOP COOP.LTDO.;372;CALCHAQUI;;;SF;3050;1
191;CREDICOOP COOP.LTDO.;490;MARGARITA;;;SF;3056;1
191;CREDICOOP COOP.LTDO.;365;SUC.SAN CRISTOBAL;;;SF;3070;1
191;CREDICOOP COOP.LTDO.;145;PARANA;;;ER;3100;1
191;CREDICOOP COOP.LTDO.;141;CONCORDIA;;;ER;3200;1
191;CREDICOOP COOP.LTDO.;278;R.S-PE•A;;;ER;3200;1
191;CREDICOOP COOP.LTDO.;322;TUPUNGATO;;;ER;3220;1
191;CREDICOOP COOP.LTDO.;219;C.DEL URUGUAY;;;ER;3260;1
191;CREDICOOP COOP.LTDO.;229;POSADAS;22 DE DICIEMBRE 3134;POSADAS;MI;3300;1
191;CREDICOOP COOP.LTDO.;229;POSADAS;SAN MARTIN 2052;POSADAS;MI;3300;1
191;CREDICOOP COOP.LTDO.;376;CORRIENTES;;;CR;3400;1
191;CREDICOOP COOP.LTDO.;375;RESISTENCIA;;;CH;3500;1
191;CREDICOOP COOP.LTDO.;377;SUC.VERA;;;SF;3550;1
191;CREDICOOP COOP.LTDO.;388;RECONQUISTA;;;SF;3560;1
191;CREDICOOP COOP.LTDO.;343;AVELLANEDA;;;SF;3561;1
191;CREDICOOP COOP.LTDO.;345;MALABRIGO;;;SF;3572;1
191;CREDICOOP COOP.LTDO.;378;PDCIA.ROQUE SAENZ PENA;;;CH;3700;1
191;CREDICOOP COOP.LTDO.;47;TUCUMAN;;;TU;4000;1
191;CREDICOOP COOP.LTDO.;105;SGO. ESTERO;;;SE;4200;1
191;CREDICOOP COOP.LTDO.;65;SALTA;;;SA;4400;1
191;CREDICOOP COOP.LTDO.;85;SALTA;;;SA;4400;1
191;CREDICOOP COOP.LTDO.;73;S.S. JUJUY  LAVALLE  PEDRITO;;;JU;4600;1
191;CREDICOOP COOP.LTDO.;98;CORDOBA;;;CO;5000;1
191;CREDICOOP COOP.LTDO.;100;CORDOBA;;;CO;5000;1
191;CREDICOOP COOP.LTDO.;416;CORDOBA;;;CO;5000;1
191;CREDICOOP COOP.LTDO.;429;CORDOBA;;;CO;5000;1
191;CREDICOOP COOP.LTDO.;232;CREDICOOP COOP. LTDO.;RIVADAVIA 4379;CORDOBA;CO;5008;1
191;CREDICOOP COOP.LTDO.;63;SAN JUAN;;;SJ;5402;1
191;CREDICOOP COOP.LTDO.;115;MENDOZA;;;ME;5500;1
191;CREDICOOP COOP.LTDO.;116;GODOY CRUZ;;;ME;5501;1
191;CREDICOOP COOP.LTDO.;316;GODOY CRUZ;;;ME;5501;1
191;CREDICOOP COOP.LTDO.;323;MAIPU;;;ME;5511;1
191;CREDICOOP COOP.LTDO.;108;MAIPU;;;ME;5515;1
191;CREDICOOP COOP.LTDO.;317;GUAYMALLEN;;;ME;5519;1
191;CREDICOOP COOP.LTDO.;113;DORREGO;;;ME;5519;1
191;CREDICOOP COOP.LTDO.;324;GUAYMALLEN;;;ME;5525;1
191;CREDICOOP COOP.LTDO.;315;SUCURSAL LAVALLE;;;ME;5533;1
191;CREDICOOP COOP.LTDO.;321;SAN MARTIN Y SARMIENTO (TUNUYAN-MENDOZA);;;ME;5560;1
191;CREDICOOP COOP.LTDO.;319;JUNIN;;JUNIN;ME;5573;1
191;CREDICOOP COOP.LTDO.;318;RIVADAVIA;;;ME;5577;1
191;CREDICOOP COOP.LTDO.;320;SAN MARTIN;;;ME;5584;1
191;CREDICOOP COOP.LTDO.;96;SAN RAFAEL;;;ME;5600;1
191;CREDICOOP COOP.LTDO.;239;SAN LUIS;RIVADAVIA 448;SAN LUIS;SL;5700;1
191;CREDICOOP COOP.LTDO.;494;RIO CUARTO;;;CO;5800;1
191;CREDICOOP COOP.LTDO.;495;ALCIRA GIGENA;;;CO;5813;1
191;CREDICOOP COOP.LTDO.;497;RIO TERCERO;;;CO;5850;1
191;CREDICOOP COOP.LTDO.;496;ALMAFUERTE;;;CO;5854;1
191;CREDICOOP COOP.LTDO.;112;BUENOS AIRES 1329 (VILLA MARIA-CORDOBA);;;CO;5900;1
191;CREDICOOP COOP.LTDO.;537;JUNIN Y VILLA GRAL BELGRANO;;;BA;6000;1
191;CREDICOOP COOP.LTDO.;289;ARRIBENOS;;;BA;6007;1
191;CREDICOOP COOP.LTDO.;291;AV. 25 DE MAYO 95 (LINCOLN - BS. AS.);;;BA;6070;1
191;CREDICOOP COOP.LTDO.;186;TRENQUE LAUQUEN;;;BA;6400;1
191;CREDICOOP COOP.LTDO.;124;CASBAS;;;BA;6417;1
191;CREDICOOP COOP.LTDO.;126;CARHUE;;;BA;6430;1
191;CREDICOOP COOP.LTDO.;371;PEHUAJO;;;BA;6450;1
191;CREDICOOP COOP.LTDO.;371;PEHUAJO;MITRE 299;PEHUAJO;BA;6450;1
191;CREDICOOP COOP.LTDO.;117;9 DE JULIO;;;BA;6500;1
191;CREDICOOP COOP.LTDO.;341;CARLOS CASARES;;;BA;6530;1
191;CREDICOOP COOP.LTDO.;156;BOLIVAR;;;BA;6550;1
191;CREDICOOP COOP.LTDO.;144;CHIVILCOY;;;BA;6620;1
191;CREDICOOP COOP.LTDO.;144;CHIVILCOY;SARMIENTO 102;CHIVILCOY;BA;6620;1
191;CREDICOOP COOP.LTDO.;128;BRAGADO;;;BA;6640;1
191;CREDICOOP COOP.LTDO.;139;25 DE MAYO;;;BA;6660;1
191;CREDICOOP COOP.LTDO.;139;25 DE MAYO;29 NRO 802;25;BA;6660;1
191;CREDICOOP COOP.LTDO.;95;LUJAN;;;BA;6700;1
191;CREDICOOP COOP.LTDO.;142;CHACABUCO;;;BA;6740;1
191;CREDICOOP COOP.LTDO.;136;SUC. TANDIL;;;BA;7000;1
191;CREDICOOP COOP.LTDO.;125;LAS FLORES;;;BA;7200;1
191;CREDICOOP COOP.LTDO.;125;LAS FLORES;SAN MARTIN 450;LAS FLORES;BA;7200;1
191;CREDICOOP COOP.LTDO.;131;SALADILLO;;;BA;7260;1
191;CREDICOOP COOP.LTDO.;230;SUC OLAVARRIA;VICENTE LOPEZ 3045;OLAVARRIA;BA;7400;1
191;CREDICOOP COOP.LTDO.;104;SUC.TRES ARROYOS;;;BA;7500;1
191;CREDICOOP COOP.LTDO.;84;MAR DEL PLATA;;;BA;7600;1
191;CREDICOOP COOP.LTDO.;89;MAR DEL PLATA;;;BA;7600;1
191;CREDICOOP COOP.LTDO.;94;PUERTO;;;BA;7600;1
191;CREDICOOP COOP.LTDO.;118;MAR DEL PLATA;;;BA;7600;1
191;CREDICOOP COOP.LTDO.;138;AV. CENTENARIO E/13 (BATAN);;;BA;7601;1
191;CREDICOOP COOP.LTDO.;121;MIRAMAR;;;BA;7607;1
191;CREDICOOP COOP.LTDO.;103;NOCOCHEA;;;BA;7630;1
191;CREDICOOP COOP.LTDO.;120;BAHIA BLANCA; ; ;BA;8000;1
191;CREDICOOP COOP.LTDO.;127;BAHIA BLANCA;;;BA;8000;1
191;CREDICOOP COOP.LTDO.;129;BAHIA BLANCA;;;BA;8000;1
191;CREDICOOP COOP.LTDO.;130;DON BOSCO 1120 (BAHIA BLANCA);;;BA;8000;1
191;CREDICOOP COOP.LTDO.;143;SUCURSAL BARRIO HOSPITAL;;;BA;8000;1
191;CREDICOOP COOP.LTDO.;90;INGENIERO WHITE;BELGRANO 3751;INGENIERO WHITE;BA;8103;1
191;CREDICOOP COOP.LTDO.;157;AV. GRAL. ARIAS 2305 (BAHIA BLANCA);;;BA;8103;1
191;CREDICOOP COOP.LTDO.;134;RIO COLORADO;;;BA;8138;1
191;CREDICOOP COOP.LTDO.;106;SUC.HILARIO ASCASUBI;;;BA;8142;1
191;CREDICOOP COOP.LTDO.;111;PIGUE;;;BA;8170;1
191;CREDICOOP COOP.LTDO.;148;DARREGUEIRA;;;BA;8183;1
191;CREDICOOP COOP.LTDO.;147;JACINTO ARAUZ;;;BA;8208;1
191;CREDICOOP COOP.LTDO.;93;NEUQUEN;;;NE;8300;1
191;CREDICOOP COOP.LTDO.;168;CENTENARIO;;;NE;8309;1
191;CREDICOOP COOP.LTDO.;132;CIPOLLETTI;;;NE;8324;1
191;CREDICOOP COOP.LTDO.;238;GENERAL ROCA;9 DE JULIO 823;GENERAL ROCA;RN;8332;1
191;CREDICOOP COOP.LTDO.;137;BARILOCHE;;;RN;8400;1
191;CREDICOOP COOP.LTDO.;242;VIEDMA;GARRONE 267;VIEDMA;SC;8500;1
191;CREDICOOP COOP.LTDO.;82;AGEN. LA LOMA CDRO. RIVAD.;;;SC;9000;1
191;CREDICOOP COOP.LTDO.;146;TRELEW;;;CB;9100;1
191;CREDICOOP COOP.LTDO.;151;SUC.PUERTO MADRYN;;;CB;9120;1
